FID,id_objeto,nome,geometriaaproximada,nomeabrev,largura,extensao,operacional,situacaofisica,homologacao,tipopista,usopista,revestimento,geom
BCIM_Pista_Ponto_Pouso_P.41413,41413,Fazenda Taquaruçu Retiro,Não,,20,800,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-55.965555555679934 -10.338611110755494)
BCIM_Pista_Ponto_Pouso_P.41415,41415,Iaciara,Não,,25,1500,Sim,Construída,Sim,Pista de pouso,Público,Piçarra,POINT (-46.66944444478077 -14.106388888647924)
BCIM_Pista_Ponto_Pouso_P.41417,41417,Fazenda Santa Laura,Não,,18,1100,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-54.91416666681696 -10.862777777427494)
BCIM_Pista_Ponto_Pouso_P.41419,41419,Fazenda Indiara,Não,,18,1200,Sim,Construída,Sim,Pista de pouso,Particular,Asfalto/Concreto Asfáltico,POINT (-49.76777777803582 -13.312777777457933)
BCIM_Pista_Ponto_Pouso_P.41421,41421,Fazenda São Francisco,Não,,25,1150,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-50.010000000216635 -13.919444444052745)
BCIM_Pista_Ponto_Pouso_P.41423,41423,Fazenda São José,Não,,18,730,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-59.25222222189707 -15.010833332347662)
BCIM_Pista_Ponto_Pouso_P.41425,41425,Ipiranga,Não,,23,1200,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-69.69472222189222 -2.933611110709041)
BCIM_Pista_Ponto_Pouso_P.41429,41429,Fazenda Itacaiu,Não,,30,1000,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-51.28388888899681 -14.917222221666451)
BCIM_Pista_Ponto_Pouso_P.41431,41431,Fazenda Tarumã,Não,,35,850,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-54.34972222206045 -17.015833332409052)
BCIM_Pista_Ponto_Pouso_P.41433,41433,Fazenda Três Ranchos,Não,,20,1100,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-51.6697222222462 -16.12666666597078)
BCIM_Pista_Ponto_Pouso_P.41435,41435,Fazenda Itamarati Norte,Não,,30,2000,Sim,Construída,Sim,Pista de pouso,Particular,Asfalto/Concreto Asfáltico,POINT (-57.99222222201754 -14.244722221378979)
BCIM_Pista_Ponto_Pouso_P.41437,41437,Fazenda Triângulo,Não,,23,1330,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-50.141666666678894 -17.62138888812197)
BCIM_Pista_Ponto_Pouso_P.41439,41439,Ipameri,Não,,30,1105,Sim,Construída,Sim,Pista de pouso,Público,Cascalho,POINT (-48.16194444453899 -17.68722222154929)
BCIM_Pista_Ponto_Pouso_P.41445,41445,Fazenda Michelim,Não,,20,1200,Sim,Construída,Sim,Pista de pouso,Particular,Saibro,POINT (-54.73499999979646 -17.374166665686637)
BCIM_Pista_Ponto_Pouso_P.41447,41447,Santa Isabel do Morro,Não,,30,1540,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-50.6683333336424 -11.573333333135633)
BCIM_Pista_Ponto_Pouso_P.41411,41411,Francisco Correa da Cruz,Não,,30,1520,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-63.0505555554217 -7.533611110641905)
BCIM_Pista_Ponto_Pouso_P.41449,41449,Fazenda Juína,Não,,18,800,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-59.0874999998797 -11.642777777129501)
BCIM_Pista_Ponto_Pouso_P.41451,41451,Fazenda Juba,Não,,24,1190,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-58.128777979223266 -14.745426890259427)
BCIM_Pista_Ponto_Pouso_P.41459,41459,Fazenda São Marcelo,Não,,23,1000,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-58.49444444443665 -10.233333332852906)
BCIM_Pista_Ponto_Pouso_P.41467,41467,Fazenda São Paulo,Não,,50,1250,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-51.335555555657955 -14.976388888324617)
BCIM_Pista_Ponto_Pouso_P.41473,41473,Juína,Não,,30,1600,Sim,Construída,Sim,Pista de pouso,Público,Cascalho,POINT (-58.70166666658145 -11.419444443838499)
BCIM_Pista_Ponto_Pouso_P.41475,41475,Fazenda São Paulo-Retiro Santa Maria,Não,,50,900,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-51.25444444454165 -15.139999999423708)
BCIM_Pista_Ponto_Pouso_P.41479,41479,Fazenda Samambaia,Não,,30,1050,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-51.269444444522215 -15.486111110499682)
BCIM_Pista_Ponto_Pouso_P.41483,41483,Palmeiras do Javari,Não,,30,1200,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-72.80555555487194 -5.130277776997547)
BCIM_Pista_Ponto_Pouso_P.41485,41485,Jataí,Não,,23,1500,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-51.77527777770105 -17.82999999912813)
BCIM_Pista_Ponto_Pouso_P.41489,41489,Fazenda Morro Vermelho,Não,,18,800,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-54.53388888877709 -15.981388888057808)
BCIM_Pista_Ponto_Pouso_P.41493,41493,Fazenda Campina,Não,,18,700,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-67.44583333281138 -9.142499999136788)
BCIM_Pista_Ponto_Pouso_P.41495,41495,Cáceres,Não,,30,1850,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-57.63083333304417 -16.043611110110295)
BCIM_Pista_Ponto_Pouso_P.41497,41497,Cobrape,Não,,18,1000,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-49.842222222568346 -11.508611110961805)
BCIM_Pista_Ponto_Pouso_P.41503,41503,Fazenda Cristiani,Não,,23,730,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-57.282940861553996 -14.995151471054777)
BCIM_Pista_Ponto_Pouso_P.41509,41509,Fazenda Primavera do Terebinto,Não,,20,800,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-61.99611111075861 -12.557777776883597)
BCIM_Pista_Ponto_Pouso_P.41511,41511,Aero Agrícola Rondon,Não,,23,600,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-57.63749999979282 -14.644166665803219)
BCIM_Pista_Ponto_Pouso_P.41513,41513,Coari,Não,,36,1600,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-63.131111111156045 -4.133888888732863)
BCIM_Pista_Ponto_Pouso_P.41515,41515,Chácara Veneza,Não,,25,1000,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-59.285277777436825 -15.242499998989906)
BCIM_Pista_Ponto_Pouso_P.41519,41519,Cucuí,Não,,30,1200,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-66.84166666674977 1.1205555554369695)
BCIM_Pista_Ponto_Pouso_P.41521,41521,Fazenda Beira Rio,Não,,30,1100,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-55.85833333343317 -10.900833332929404)
BCIM_Pista_Ponto_Pouso_P.41525,41525,Fazenda Cerejal,Não,,25,1000,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-58.259444444368015 -11.71749999938899)
BCIM_Pista_Ponto_Pouso_P.41527,41527,Fazenda Amália,Não,,23,1000,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-58.631666666559454 -11.884722221574968)
BCIM_Pista_Ponto_Pouso_P.41529,41529,Lábrea,Não,,30,1200,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-64.7838888886582 -7.250277777240855)
BCIM_Pista_Ponto_Pouso_P.41537,41537,Maués,Não,,25,1200,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-57.71222222261488 -3.3569444446422145)
BCIM_Pista_Ponto_Pouso_P.41539,41539,Morrinhos,Não,,20,1085,Sim,Construída,Sim,Pista de pouso,Público,Cascalho,POINT (-49.122777777827345 -17.76583333260378)
BCIM_Pista_Ponto_Pouso_P.41543,41543,Estância Aeronaldo,Não,,20,850,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-54.70237464017427 -16.443216537718943)
BCIM_Pista_Ponto_Pouso_P.41545,41545,Novo Aripuanã,Não,,27,1200,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-60.36444444460299 -5.117499999900989)
BCIM_Pista_Ponto_Pouso_P.41549,41549,Fazenda Procomp,Não,,25,790,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-58.22861111116355 -9.401111110724614)
BCIM_Pista_Ponto_Pouso_P.41551,41551,Agropecuária Tratex,Não,,30,1200,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-55.56416666678233 -10.891944444056946)
BCIM_Pista_Ponto_Pouso_P.41553,41553,Fazenda Nosa Senhora das Graças,Não,,18,800,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-55.83444444443689 -12.896666666070542)
BCIM_Pista_Ponto_Pouso_P.41555,41555,Aruanã,Não,,23,1300,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-51.048333333451055 -14.933055555010482)
BCIM_Pista_Ponto_Pouso_P.41559,41559,Fazenda Itaquerê,Não,,18,800,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-53.491666666657 -15.128333332641507)
BCIM_Pista_Ponto_Pouso_P.41561,41561,Novo Campo,Não,,33,1600,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-67.3122222217278 -8.833611110284709)
BCIM_Pista_Ponto_Pouso_P.41563,41563,Fazenda Araçatuba,Não,,30,1040,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-57.70749999975679 -15.190833332412355)
BCIM_Pista_Ponto_Pouso_P.41569,41569,Nova Olinda do Norte,Não,,30,1200,Sim,Construída,Sim,Pista de pouso,Público,Piçarra,POINT (-59.07783701094467 -3.8796141645687316)
BCIM_Pista_Ponto_Pouso_P.41575,41575,Fazenda Santo Antônio,Não,,20,940,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-50.798611111016655 -18.96499999906395)
BCIM_Pista_Ponto_Pouso_P.41577,41577,Nova Mutum,Não,,24,1000,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-56.096388888815724 -13.819999999299537)
BCIM_Pista_Ponto_Pouso_P.41581,41581,Fazenda Tuiuiu,Não,,23,1100,Sim,Construída,Sim,Pista de pouso,Particular,Areia,POINT (-55.45499999996258 -13.799444443780015)
BCIM_Pista_Ponto_Pouso_P.41583,41583,Fazenda Independência,Não,,20,1000,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-53.50111111111538 -14.868055554889056)
BCIM_Pista_Ponto_Pouso_P.41587,41587,Fonte Boa,Não,,27,1270,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-66.06722222216406 -2.533611110943842)
BCIM_Pista_Ponto_Pouso_P.36839,36839,Querari,Não,,30,850,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-69.83172778592251 1.1083925061606963)
BCIM_Pista_Ponto_Pouso_P.41589,41589,Fazenda São Bento do Bocajah,Não,,38,650,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-57.365181924305745 -22.025724251232617)
BCIM_Pista_Ponto_Pouso_P.41593,41593,Ouro Fino,Não,,22,790,Sim,Construída,Sim,Pista de pouso,Particular,Piçarra,POINT (-60.720000000542555 2.9380555549759864)
BCIM_Pista_Ponto_Pouso_P.41595,41595,Fazenda Itaipu,Não,,18,799,Sim,Construída,Sim,Pista de pouso,Particular,Asfalto/Concreto Asfáltico,POINT (-56.961111110993826 -13.7524999992601)
BCIM_Pista_Ponto_Pouso_P.41599,41599,Fazenda Nova Alvorada,Não,,40,1030,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-58.26972222215326 -11.573333332735709)
BCIM_Pista_Ponto_Pouso_P.41601,41601,Fazenda Pontal,Não,,30,700,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-53.93555555539901 -17.305555554624124)
BCIM_Pista_Ponto_Pouso_P.41605,41605,Fazenda Salto Bello II,Não,,18,1150,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-53.48805555555536 -14.961111110436043)
BCIM_Pista_Ponto_Pouso_P.41607,41607,Fazenda Três Marias do Água Limpa,Não,,50,900,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-51.3927777778724 -15.071388888312239)
BCIM_Pista_Ponto_Pouso_P.41609,41609,Fazenda Agropecuária Embu,Não,,25,1200,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-57.62444444450952 -9.7874999996089)
BCIM_Pista_Ponto_Pouso_P.41619,41619,Retiro Arrombadinho,Não,,30,1000,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-55.408055555307 -17.507499998971472)
BCIM_Pista_Ponto_Pouso_P.41621,41621,Moura,Não,,30,1100,Sim,Construída,Sim,Pista de pouso,Público,Piçarra,POINT (-61.61722222249634 -1.466944444608227)
BCIM_Pista_Ponto_Pouso_P.41623,41623,Estância Barbosa,Não,,20,800,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-56.49555555534858 -15.765555554642361)
BCIM_Pista_Ponto_Pouso_P.41625,41625,Fazenda Duas Barras,Não,,20,1250,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-52.812222222196375 -16.025277777032535)
BCIM_Pista_Ponto_Pouso_P.41627,41627,Fazenda Santo Antônio,Não,,30,1200,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-54.899166666573755 -15.310555554771721)
BCIM_Pista_Ponto_Pouso_P.41631,41631,Forte Príncipe da Beira,Não,,30,1500,Sim,Construída,Sim,Pista de pouso,Militar,Grama,POINT (-64.41888888838376 -12.41861111009905)
BCIM_Pista_Ponto_Pouso_P.41635,41635,Fazenda Lagoa da Mata,Não,,20,1000,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-55.59500000015417 -10.136388888572242)
BCIM_Pista_Ponto_Pouso_P.41639,41639,Fazenda Paulo Abreu,Não,,30,900,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-52.130000000051645 -15.2261111104808)
BCIM_Pista_Ponto_Pouso_P.41645,41645,Poconé,Não,,40,1300,Sim,Construída,Sim,Pista de pouso,Público,Cascalho,POINT (-56.64456929860729 -16.288101773628103)
BCIM_Pista_Ponto_Pouso_P.41647,41647,Posto Leonardo Vilas Boas,Não,,20,1000,Sim,Construída,Sim,Pista de pouso,Público,Grama,POINT (-53.38166666682152 -12.19833333293464)
BCIM_Pista_Ponto_Pouso_P.41649,41649,Pimenta Bueno,Não,,20,1300,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-61.18111111086368 -11.641666665905397)
BCIM_Pista_Ponto_Pouso_P.41653,41653,Fazenda Porta do Amazônia,Não,,30,980,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-51.24138888923965 -10.265277777675408)
BCIM_Pista_Ponto_Pouso_P.41657,41657,Fazenda Piraguassu,Não,,19,1015,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-51.68500000030178 -10.86111111092933)
BCIM_Pista_Ponto_Pouso_P.41659,41659,Pires do Rio,Não,,40,1450,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-48.33472222232943 -17.3191666660222)
BCIM_Pista_Ponto_Pouso_P.41665,41665,Planaltina,Não,,20,1100,Sim,Construída,Sim,Pista de pouso,Público,Cascalho,POINT (-47.54416666689169 -15.6788888884487)
BCIM_Pista_Ponto_Pouso_P.41667,41667,Pouso da Garça,Não,,30,800,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-56.41722222194865 -16.96722222119429)
BCIM_Pista_Ponto_Pouso_P.41669,41669,Primavera do Leste,Não,,23,1100,Sim,Construída,Sim,Pista de pouso,Público,Cascalho,POINT (-54.33777777770003 -15.56555555477605)
BCIM_Pista_Ponto_Pouso_P.41671,41671,Oriçanga de Abreu,Não,,25,1500,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-46.341944444791295 -14.123888888662497)
BCIM_Pista_Ponto_Pouso_P.41673,41673,Agropecuária Nova Santana,Não,,25,1300,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-60.538611110988 -10.147222221639899)
BCIM_Pista_Ponto_Pouso_P.41477,41477,Japurá - Vila Bittencourt,Não,,30,1500,Sim,Construída,Sim,Pista de pouso,Público,Concreto,POINT (-69.42361111088397 -1.4038888886426095)
BCIM_Pista_Ponto_Pouso_P.41523,41523,Corixá,Não,,30,1100,Sim,Construída,Sim,Pista de pouso,Desconhecido,Grama,POINT (-58.31722222187167 -16.38361111004048)
BCIM_Pista_Ponto_Pouso_P.41677,41677,Campos de Júlio,Não,,30,1350,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-59.26749999976775 -13.414722221391829)
BCIM_Pista_Ponto_Pouso_P.41679,41679,Fazenda Boa Vista,Não,,16,1000,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-56.37333333317244 -15.089444443604348)
BCIM_Pista_Ponto_Pouso_P.41681,41681,Fazenda Cotriguaçu,Não,,30,1200,Sim,Construída,Sim,Pista de pouso,Particular,Piçarra,POINT (-58.22916666669407 -9.86444444401364)
BCIM_Pista_Ponto_Pouso_P.41683,41683,Fazenda Guaporé,Não,,20,1030,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-60.12638888853492 -14.587499999009006)
BCIM_Pista_Ponto_Pouso_P.41685,41685,Fazenda Maristela,Não,,18,700,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-58.96916666629255 -16.116666665587736)
BCIM_Pista_Ponto_Pouso_P.41687,41687,Fazenda Bacaeri,Não,,20,900,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-56.82555555564981 -10.052777777403904)
BCIM_Pista_Ponto_Pouso_P.41693,41693,Arraias,Não,,45,1500,Sim,Construída,Sim,Pista de pouso,Público,Cascalho,POINT (-46.885555555937486 -13.02388888874259)
BCIM_Pista_Ponto_Pouso_P.41699,41699,Rondonópolis,Não,,30,1850,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-54.72416666650988 -16.585277776876755)
BCIM_Pista_Ponto_Pouso_P.41705,41705,Fazenda Roncador I,Não,,23,1260,Sim,Construída,Sim,Pista de pouso,Particular,Asfalto/Concreto Asfáltico,POINT (-52.27250000020892 -12.157222221885425)
BCIM_Pista_Ponto_Pouso_P.41707,41707,Fazenda Panflora,Não,,30,1100,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-56.55277777760721 -15.083333332484326)
BCIM_Pista_Ponto_Pouso_P.41709,41709,Fazenda Pouso Redondo,Não,,20,950,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-61.04916666635001 -12.977222221338474)
BCIM_Pista_Ponto_Pouso_P.41713,41713,Aeroclube de Rondônia,Não,,30,1300,Sim,Construída,Sim,Pista de pouso,Público,Cascalho,POINT (-63.85805555529913 -8.793611110477977)
BCIM_Pista_Ponto_Pouso_P.41717,41717,Fazenda Serra Azul,Não,,18,1100,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-54.567499999960845 -14.66777777707492)
BCIM_Pista_Ponto_Pouso_P.41719,41719,Fazenda Santa Mônica,Não,,18,850,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-54.90694444425738 -16.933333332388077)
BCIM_Pista_Ponto_Pouso_P.41721,41721,Fazenda Santa Rita,Não,,23,1200,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-53.19361111099075 -17.348333332436205)
BCIM_Pista_Ponto_Pouso_P.41723,41723,Meruri,Não,,50,1190,Sim,Construída,Sim,Pista de pouso,Público,Grama,POINT (-53.075277777765095 -15.556388888176492)
BCIM_Pista_Ponto_Pouso_P.41727,41727,Fazenda Santa Alice,Não,,24,1200,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-58.044444444157904 -15.587499999022128)
BCIM_Pista_Ponto_Pouso_P.41729,41729,Fazenda Santa Cruz do Pessoê,Não,,25,900,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-60.42916666625897 -15.164999998936425)
BCIM_Pista_Ponto_Pouso_P.41731,41731,Fazenda Santa Maria,Não,,30,1200,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-57.47055555529405 -15.737499999037846)
BCIM_Pista_Ponto_Pouso_P.41733,41733,Fazenda Arrossensal,Não,,30,1380,Sim,Construída,Sim,Pista de pouso,Particular,Asfalto/Concreto Asfáltico,POINT (-56.71361111097358 -14.351388888103411)
BCIM_Pista_Ponto_Pouso_P.41737,41737,Fazenda Sabiá,Não,,18,950,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-51.977222222280716 -15.233333332710231)
BCIM_Pista_Ponto_Pouso_P.41741,41741,Fazenda Santo Antônio,Não,,30,1175,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-51.813888888933754 -15.623888888235546)
BCIM_Pista_Ponto_Pouso_P.41743,41743,Fazenda São Francisco,Não,,18,1100,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-60.21666666626884 -15.223888887830924)
BCIM_Pista_Ponto_Pouso_P.41745,41745,Fazenda Simarelli,Não,,23,1500,Sim,Construída,Sim,Pista de pouso,Particular,Asfalto/Concreto Asfáltico,POINT (-59.31722222197591 -13.604444443592836)
BCIM_Pista_Ponto_Pouso_P.41747,41747,São Raimundo II,Não,,20,1030,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-56.15277777791216 -9.966388888558962)
BCIM_Pista_Ponto_Pouso_P.41751,41751,Fazenda São Marco,Não,,60,1500,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-60.48388888944955 3.049722221622433)
BCIM_Pista_Ponto_Pouso_P.41755,41755,Sopave Norte,Não,,20,1100,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-54.7383333333377 -13.725277777158642)
BCIM_Pista_Ponto_Pouso_P.41759,41759,Fazenda Silmar,Não,,18,990,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-60.11444444399575 -16.16499999885553)
BCIM_Pista_Ponto_Pouso_P.41761,41761,Santa Terezinha,Não,,20,1500,Sim,Construída,Sim,Pista de pouso,Público,Cascalho,POINT (-50.51861111148184 -10.464722222137818)
BCIM_Pista_Ponto_Pouso_P.41765,41765,Fazenda Santa Sílvia,Não,,30,1000,Sim,Construída,Sim,Pista de pouso,Particular,Grama,POINT (-51.380555555687444 -14.388611110602566)
BCIM_Pista_Ponto_Pouso_P.41767,41767,Seringal Nova Olinda,Não,,30,900,Sim,Construída,Sim,Pista de pouso,Particular,Argila,POINT (-69.2119444437374 -10.104166665614915)
BCIM_Pista_Ponto_Pouso_P.41769,41769,Fazenda Santa Luzia,Não,,18,1100,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-58.06277777781939 -9.773611110697912)
BCIM_Pista_Ponto_Pouso_P.41771,41771,Fazenda Santa Márcia,Não,,18,750,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-58.40888888859085 -15.415277776797465)
BCIM_Pista_Ponto_Pouso_P.41777,41777,Fazenda Sete de Setembro,Não,,30,1500,Sim,Construída,Sim,Pista de pouso,Particular,Cascalho,POINT (-52.40000000011177 -13.88111111059949)
BCIM_Pista_Ponto_Pouso_P.41779,41779,Fazenda Trescinco,Não,,30,1600,Sim,Construída,Sim,Pista de pouso,Particular,Argila,POINT (-56.6588888887792 -13.916944443704487)
